noop,registration-minimal,registration-mappings,deregistration-minimal,deregistration-mappings,fork-simple,fork-fastcall,vfork-simple,vfork-fastcall
29,1435,3869,6750,7675,39111,46208,12100,11464
29,1434,3826,6878,7639,39419,42734,13033,11038
29,1754,4079,6129,7477,44050,44775,12689,11231
29,1434,3836,6859,7607,40576,46716,13402,12043
28,1441,4111,6769,7542,41194,41639,12502,11412
28,1431,3650,6668,7478,43223,45602,13403,11308
28,1439,3793,6746,7612,39658,43484,12119,11152
29,1436,4143,6647,7680,39459,41984,18168,15026
27,1440,3807,6821,7766,44374,46511,13014,10954
28,1426,3910,6815,7678,40638,42503,11069,11390
29,1762,3937,6207,7401,45798,43494,12937,11915
28,1436,3976,6795,7629,39764,45691,13516,11582
27,1445,3977,6840,7480,40341,42895,12882,11417
28,1436,3742,6800,7600,45511,42202,11279,11301
28,1425,3858,6750,7534,43476,48030,12862,11464
28,1449,4062,6961,7549,39379,42014,13476,11477
28,1447,3879,6722,7561,42751,41854,12891,11443
28,1433,3775,6917,7607,40752,46087,12860,11349
28,1759,4156,6084,7644,39212,43986,12825,11709
28,1447,3772,6717,7580,45309,41857,12736,11244
28,1440,4139,6727,7622,40061,45425,12841,12073
29,1441,3742,6851,7630,40805,41632,12891,11992
28,1458,3855,6689,7578,44732,44960,12599,14397
30,1431,4074,6769,7654,40389,45960,12734,11757
28,1424,3841,6712,7701,40000,41868,13653,11404
28,1448,3920,6819,7699,44372,43300,14451,11566
29,1753,3972,6193,7750,38953,49774,12764,16673
29,1444,3920,6720,7630,40969,42517,10541,12054
29,1448,4020,6705,7554,46713,46163,12636,11070
28,1436,3769,6711,7487,42047,47165,12420,11467
28,1431,3943,6828,7625,42833,47253,12173,11924
30,1440,4030,6766,7529,48365,46833,11439,11491
28,1423,3900,6787,7663,46193,46767,13988,12438
28,1452,3859,6893,7580,48582,46649,16239,12120
28,1746,4111,6130,7510,39638,50303,505801,11511
28,1447,3841,6771,7409,43107,43050,13325,11732
28,1433,4093,6459,7663,44471,44047,12120,11420
28,1440,3831,6901,7542,40130,45661,11976,11691
28,1445,3740,6240,7655,39616,45081,12785,15325
28,1439,4108,6848,7794,49057,42176,12632,11609
28,1428,3820,6740,7695,39964,48076,12175,11470
28,1431,3958,6932,7464,41771,41783,12158,11161
28,1773,4028,6076,7382,43890,44675,12165,11777
27,1449,3949,6839,7559,41769,45860,12231,11950
28,1435,3992,6736,7688,39246,41622,12701,11535
29,1438,3756,6856,7589,43940,42842,12719,11417
28,1442,3876,6797,7707,39808,47329,12080,11575
28,1438,4022,6733,7744,39983,43057,12567,11487
28,1433,3853,6860,7457,43552,46240,10609,11822
29,1432,3690,6858,7750,38307,43289,10303,27704
28,1743,4129,6111,7719,43214,42442,13713,12660
28,1448,3770,6877,7647,38474,45778,12326,13254
28,1439,4013,6871,7622,39520,45766,11356,12876
28,1434,3822,6809,7414,47734,42342,12644,16831
30,1433,3800,6218,7537,39844,45875,17026,13648
28,1439,4086,6935,7410,39127,41795,12015,15523
27,1426,3754,6852,7421,43560,42737,12375,14100
28,1451,3852,6753,7509,38962,45813,12404,14008
28,1755,4008,6624,7578,39548,43263,12623,13729
28,1434,3817,6879,7499,42388,42548,13095,13479
28,1443,3997,6855,7743,39499,46567,13212,13848
29,1448,3807,6804,7583,39582,42137,13702,13526
28,1444,3857,6271,7746,43532,41756,13377,13299
29,1436,3952,6764,7723,40620,48500,13477,12024
28,1442,3859,6825,7749,39977,41547,12618,11816
28,1426,3786,6724,7717,54951,42548,12650,11264
28,1738,4141,6067,7611,40400,47103,11231,11918
28,1431,3760,6758,7552,39242,43621,12792,11083
28,1429,3933,6788,7730,45475,46101,11927,11362
28,1441,3785,7032,7525,44812,44792,16317,16585
30,1447,3723,6783,7616,47351,43284,11167,12768
30,1432,5883,6919,7470,43178,46026,13209,12512
29,1434,3783,6890,7457,43498,42538,12239,12812
28,1432,3913,6725,7703,45016,44753,12618,11875
28,1756,3962,6737,7588,39721,47470,16570,12849
28,1467,3878,6774,7429,39733,43455,12092,12290
28,1445,4019,6787,7578,43693,43031,12688,11940
28,1437,3828,6940,7573,39528,45428,12235,12127
29,1429,3822,6784,7816,39383,42842,13393,12303
28,1431,4031,6789,7723,43235,42426,12853,13213
28,1438,3863,6876,7383,43861,46100,13107,12048
28,1452,3827,6826,7518,41769,42752,13532,12343
28,1742,4116,6166,7704,44699,43519,12469,12395
27,1448,3851,6297,7643,39127,46765,12671,12958
30,1445,4029,6776,7789,41560,42217,11114,16619
29,1451,3833,6951,7572,44127,42752,12258,13819
28,1433,3853,6195,7626,39973,46835,12698,12501
28,1443,4072,6830,7536,38762,42892,12025,12872
28,1434,3797,6747,7529,45442,45924,11473,12461
28,1428,3970,6820,7809,39178,43625,12787,12141
28,1739,4047,6136,7589,42533,41488,12336,13194
29,1440,3911,6787,7641,42865,46208,13102,12356
28,1438,4029,6648,7616,44026,42225,14421,12546
28,1430,3766,6801,7568,43393,41702,13035,12960
30,1430,3929,6165,7688,39866,45798,12543,13047
28,1436,3957,7015,7697,39556,42985,15222,12709
29,1426,3916,6845,7378,46657,42077,12222,12346
28,1429,3845,6539,7480,39709,45727,14058,12373
27,1755,4108,6067,7656,40219,41843,12858,13221
28,1447,3759,6878,7701,44549,43167,12196,12282
29,1448,4027,6848,7637,43864,48493,12075,15189
28,1432,3861,6873,7387,39861,42096,11977,11220
28,1455,3795,6767,7691,44624,43149,10623,11249
27,1439,4056,6928,7619,40716,46582,13445,11473
28,1429,3836,6765,7577,45583,44468,12276,11477
28,1452,3912,6805,7718,43576,43095,12456,13587
28,1758,4066,6129,7367,39405,46349,11601,12985
28,1440,3844,5645,7530,38934,43304,13834,11321
29,1438,3991,6838,7577,44299,49853,12455,11110
28,1457,3761,6750,7732,40207,46016,12813,12004
28,1451,3923,6410,7644,42753,45861,12104,11137
28,1437,3949,6739,7635,39201,46650,12303,12576
29,1449,3872,6255,7375,41184,48509,12809,11089
28,1441,3844,6764,7479,44144,44994,12308,11654
28,1765,4137,6131,7558,43635,47821,12683,12379
28,1453,3780,6840,7452,39187,42078,15417,16469
28,1444,3960,6843,7539,44620,44947,12433,13081
28,1451,3896,6734,7762,39500,45948,11884,14322
28,1444,3845,6223,7691,39963,41726,12084,12268
28,1438,4092,6928,7752,44490,42598,11601,14068
28,1430,3805,6828,7695,39739,47475,11745,12568
28,1437,3947,6854,7508,39709,42211,12655,12546
28,1753,3971,6082,7485,43871,43674,12597,12556
28,1441,3881,6786,7630,39819,46660,12553,12859
28,1439,4004,6700,7343,39446,43749,10791,11973
28,1432,3839,6852,7774,47786,42273,12217,12771
29,1453,3886,6686,7640,40734,48034,13005,13000
28,1432,3983,6714,7555,39005,43324,11915,11886
29,1435,3894,6917,7683,42252,46125,12517,12774
28,1454,3838,6840,7659,40149,42708,12515,12826
27,1754,4136,6309,7818,42475,41050,11961,11760
29,1437,3831,6746,7681,38994,45355,13069,14406
27,1431,4034,6806,7767,39634,42254,12568,11503
28,1432,3814,6818,7588,43006,41119,12188,13219
27,1433,3806,6787,7487,39084,45065,13457,12366
28,1458,4051,6765,7606,40186,42652,11970,11658
28,1444,3770,6735,7681,45724,42213,15368,11347
28,1426,3869,6749,7569,39278,46054,11616,11362
28,1744,3998,6123,7688,39820,43065,10948,11742
27,1451,3888,6753,7483,44073,42066,12762,11391
29,1439,3957,6843,7419,41359,45936,12144,11252
28,1442,3769,6722,7670,39154,42049,12637,11446
28,1457,3883,6726,7473,43484,42211,10837,11431
28,1434,3991,6819,7504,39877,46373,12969,11415
28,1453,3922,6771,7592,41833,43327,11673,11563
28,1439,3792,6788,7694,43068,43072,11222,12617
28,1746,4169,6610,7682,40100,48020,12264,14892
28,1443,3736,6815,7531,39502,44542,12495,12984
29,1446,3999,6719,7731,43365,46885,11899,12537
28,1434,3890,6755,7470,39835,44718,11659,12077
28,1430,3800,6865,7605,45797,44604,12321,11537
28,1434,4107,6851,7637,38845,46908,12831,11314
27,1456,3793,6665,7455,39825,44208,13464,10971
28,1443,3919,6954,8819,43947,44636,13183,11335
28,1734,3952,6081,7591,40100,49606,12861,10890
28,1460,3831,6751,7669,39827,46296,13004,11421
28,1445,3932,6707,7479,43209,45186,10576,11422
28,1454,3744,6861,7548,39585,47887,12953,11413
28,1431,3866,6475,7494,40019,41725,12834,11603
29,1435,4028,6747,7727,42409,45970,15827,11607
29,1434,3890,6763,7556,40079,49122,11306,11256
27,1432,3773,6886,7774,39769,43070,13077,12662
27,1745,4093,6154,7633,43922,41067,14852,17275
28,1445,3841,6901,7536,39719,45986,11975,12621
28,1437,4031,6814,7640,40029,42375,12433,12989
29,1434,3896,6964,7501,44532,41935,11947,13068
29,1452,3731,6822,7598,42967,46707,12273,13102
28,1434,4083,6783,7495,42230,43246,12197,12609
27,1449,3818,6844,7784,48648,46561,12349,13006
29,1433,3889,6700,7597,44937,42548,12662,12197
28,1757,4030,6736,7694,44097,42364,12882,12967
29,1449,3926,9472,7866,42588,50248,12484,13300
29,1460,4021,6828,7632,43003,42912,12777,12691
30,1431,3769,6680,7509,44383,42338,12332,12692
30,1443,3923,6647,7590,43353,45670,10869,12352
28,1428,3986,6851,7638,42354,42745,13854,13503
28,1431,3887,6721,7712,46537,42145,13391,12926
29,1441,3783,6689,7749,38929,46892,12554,13012
29,1744,4152,6105,7574,40513,41728,11222,16298
28,1439,3707,6674,7812,43895,42858,13064,12285
28,1456,3985,6950,7687,39497,46312,12217,13009
28,1430,3897,6771,7467,41455,44013,13039,14998
29,1473,3605,6671,7645,43936,43049,15669,14156
29,1431,4074,6755,7798,39484,47729,12714,12617
28,1435,3648,6835,7732,43401,42346,12813,12350
28,1429,3978,6787,7504,45239,42940,12619,13795
28,1767,4007,6716,7382,40311,47184,13540,12889
28,1455,3590,6856,7578,40263,43231,12557,12940
28,1431,4145,6707,7527,43160,45874,12381,12932
28,1441,3846,6966,7708,41250,44634,12781,14579
28,1428,3921,6166,7753,42986,44382,12952,13968
28,1450,4003,6727,7721,42017,47348,11875,12280
28,1441,3903,6833,7554,41712,45088,10834,11830
28,1432,3819,6795,7554,46352,46336,12897,14240
28,1751,3991,6193,7491,38482,49989,11616,12324
30,1445,3850,6291,7627,40796,48266,11546,11458
28,1444,4008,6725,7587,44441,47179,11180,11259
29,1427,3829,6986,7639,44053,49549,13012,11837
28,1426,3833,6761,7735,40059,46428,13013,11928
28,1436,4170,6845,7792,43087,45284,12828,11398
29,1446,3866,6831,7603,38809,46323,13115,11634
30,1427,3919,6832,7575,44929,42308,12492,11501
28,1744,4050,6127,7630,43601,41956,11447,12103
28,1443,3836,6851,7586,40159,47083,15953,12809
28,1438,4087,6716,7601,39592,42743,13099,11592
28,1435,3818,6772,7572,47273,46836,11410,11976
29,1448,3952,6795,7638,41533,48308,12585,11729
29,1448,3987,6700,7601,39850,45940,12529,11779
27,1454,3934,6886,7617,43401,45584,11697,15034
28,1441,3756,6863,7659,41227,46118,12718,11582
29,1749,4038,6407,7690,42343,42894,11252,11842
28,1443,3891,6294,7717,38852,48888,12555,11201
28,1433,4012,6655,7664,40987,46224,12151,11947
28,1436,3882,6824,7596,45879,45023,12324,12104
28,1439,3861,6726,7547,39930,48633,11466,11428
29,1438,4143,6643,7567,40623,47517,13008,10860
28,1428,3790,6798,7494,43403,46347,12798,11267
28,1434,3715,6684,7720,43070,50534,12179,13221
28,1755,3971,6075,7406,39814,47319,13688,11219
28,1446,3596,6915,7543,42557,46001,12618,11437
28,1442,4073,6863,7497,39291,46601,12636,11153
28,1420,3838,6853,7533,42634,41445,12952,11211
28,1445,3850,6789,7696,43757,41486,12516,11578
28,1434,3907,6814,7685,39717,50502,18523,11212
28,1451,3938,6670,7631,42692,42949,12009,15904
28,1427,3876,6798,7502,47990,46272,11502,12430
28,1737,3987,6166,7602,40341,50969,12055,12702
28,1521,3931,6925,7599,40259,48523,11893,12359
28,1448,4058,6833,7693,44361,45881,11008,12717
28,1435,3942,6728,7619,41285,41735,13053,12758
28,1442,3789,6750,7595,42912,42015,12350,12832
28,1461,4192,6705,7651,43119,47958,11235,13992
28,1434,3890,6735,7550,42481,43594,11023,13567
28,1438,3843,6961,7610,44007,44881,12335,12783
28,1738,4038,6801,7603,40362,46033,12300,13113
28,1447,3762,6519,7818,39979,45325,11544,13067
28,1454,4129,6786,7553,43726,41840,11573,13752
28,1432,3744,6747,7583,39890,46674,12519,12766
28,1434,3925,6793,7635,38962,42839,13009,12293
28,1453,3935,6691,7587,43695,45514,11898,15363
28,1439,3952,6851,7732,39148,46522,11970,11766
29,1440,3766,6809,7736,39570,45665,11725,11868
27,1752,4027,6220,7629,44108,42493,11751,11508
28,1442,3872,6658,7533,39249,51285,12700,11496
29,1437,4035,6830,7769,40334,42423,15821,11404
28,1438,3838,6797,7483,44500,44982,11742,13697
28,1448,3798,6723,7775,39974,46065,10955,11771
28,1442,4086,6854,7722,39354,43168,12685,11047
28,1443,3710,6789,7586,44808,44815,11298,11175
28,1447,3690,6846,7596,38623,44304,11161,11121
27,1771,4167,6211,7727,45619,49766,11042,11524
28,1444,3768,6678,7496,39552,50233,13128,11186
28,1437,4175,6800,7484,39292,43706,13383,11446
28,1428,3792,6858,7595,44144,45453,13179,11210
29,1451,3943,6190,7636,39743,51505,13214,11552
28,1435,4080,6934,7636,39542,46449,13623,16218
28,1436,3653,6825,7563,44381,47989,11639,12108
29,1438,3926,6801,7495,40310,49042,11766,11740
27,1763,4025,6016,7696,38989,43345,12355,12073
28,1442,3864,6834,7412,43423,42994,12491,13946
28,1441,3982,6715,7461,39107,45104,13618,11353
28,1439,3774,6888,7597,38921,42122,12913,12202
29,1437,3782,6203,7709,43082,41712,12639,11297
28,1447,3984,6712,7654,38959,45431,11833,11339
28,1436,3912,6911,7683,38351,45333,11605,11322
28,1439,3783,6770,7443,43548,44144,16060,11833
28,1769,3900,6034,7454,38708,46668,12613,12711
29,1445,3848,6894,7540,41193,44263,12759,12151
28,1459,4125,6834,7637,43651,46097,10989,11750
28,1432,3764,6774,7596,40609,45069,16390,11617
29,1436,3902,6384,7470,43755,44434,13725,11659
28,1430,4072,6673,7733,38798,49666,12777,15270
28,1431,3746,6731,7669,40613,45574,12030,12245
28,1431,3900,6809,7537,43281,47469,11996,13276
28,1749,4062,6202,7418,39366,50983,13217,12998
28,1459,3869,6758,7493,39602,42801,12139,11761
28,1437,4026,6787,7522,43174,43440,12463,12508
28,1428,3874,6861,7549,39641,48355,12964,12153
28,1434,3777,6177,7515,40208,45392,13174,12526
28,1438,4016,6922,7722,43410,44348,12420,11607
28,1455,3784,6795,7447,39851,48031,12613,12239
29,1428,3819,6778,7524,42666,42860,12452,11773
28,1763,4098,6037,7542,45831,44400,12488,12093
28,1443,3747,6922,7626,40066,46468,12710,11976
28,1460,4084,6820,7677,39773,45631,12717,11628
28,1435,3769,6773,7589,43903,42143,11900,12374
28,1445,3760,6701,7425,40081,50017,11680,15477
28,1433,4125,6669,7598,39242,44212,13085,14384
28,1445,3776,6784,7517,43199,47892,12086,11415
28,1432,3862,6544,7621,40417,44424,11672,11046
28,1774,4042,6050,7583,42641,47171,15150,11317
28,1445,3888,6732,7740,39325,47156,12550,11706
30,1434,4011,6839,7443,40390,45022,12316,11724
29,1432,3853,6715,7664,42939,45039,11824,12149
29,1443,3771,6819,7598,39528,49310,12774,12146
28,1436,3996,6707,7612,39073,43656,13118,12179
29,1433,3940,6726,7747,44029,45453,12630,11682
28,1430,3903,6926,7476,39571,46958,11981,12265
28,1764,4137,6753,7544,39537,44199,12140,12523
29,1440,3808,6922,7353,43970,45474,11834,11802
27,1451,4085,6667,7590,39077,45930,10912,12114
29,1430,3743,6711,7584,40044,42196,12436,16785
28,1433,3816,6856,7562,43990,43477,12579,11613
29,1454,4058,6789,7619,43607,45288,12111,12892
29,1421,3741,6693,7549,39451,43221,12567,12016
28,1431,3973,6842,7411,43753,43433,12573,11832
29,1782,4077,6699,7571,40356,46385,12356,12398
29,1443,3750,6774,7678,39151,42358,12597,12157
28,1441,4017,6791,7611,43562,43806,12738,12018
28,1454,3924,6739,7635,39872,47335,12738,13928
28,1434,3843,6654,7625,43066,42783,12299,12058
28,1454,3945,6818,7827,39595,45974,17174,11211
28,1429,3898,6456,7554,41027,43060,12918,11264
29,1426,3825,6613,7730,42596,42071,12671,11112
28,1764,4128,6714,7594,39481,48359,12071,11308
28,1436,3775,6759,7639,38916,42439,12220,13688
30,1440,3993,6627,7602,45511,41984,11904,16095
29,1423,3777,6837,7641,39966,45585,11873,11693
28,1440,3800,6823,7600,40013,42504,11216,11562
29,1424,4165,6777,7792,44242,43713,13015,11334
29,1436,3844,6803,7536,40717,46812,12512,11352
29,1430,3949,6773,7393,38809,42445,12011,11670
29,1763,4017,6054,7639,43550,42659,12849,11427
28,1436,3982,6922,7585,39408,46959,13086,11315
28,1444,4041,6790,7571,40819,42681,13144,12586
28,1421,3783,6791,7715,43175,43027,12470,15353
28,1438,3909,6797,7520,39176,47455,12116,11739
29,1444,4007,6830,7505,38471,43245,11741,12059
28,1446,3885,6759,7869,43975,44543,11540,12330
28,1439,3772,6738,7666,40100,50020,12018,13505
28,1783,4076,6108,7661,48418,45833,12482,12231
27,1443,3592,6813,7802,41158,48496,15192,11224
28,1432,4119,6802,7633,41068,46265,14179,15207
28,1428,3845,6860,7754,46997,45845,12756,12180
28,1425,3828,6848,7536,46228,47710,12549,11243
30,1424,4075,6688,7592,44686,47673,13036,11319
29,1440,3774,6907,7711,48547,45524,12646,11159
28,1438,3912,6784,7461,44378,48501,15503,11406
28,1738,4048,6167,7679,45244,43942,13067,12542
28,1466,3956,6800,7566,48533,44146,12476,11135
28,1439,3970,6744,7385,45199,46798,10986,11419
28,1434,3757,6831,7536,44275,43257,11964,11554
29,1453,3866,6777,7707,49121,42315,11986,11767
27,1446,4088,6722,7515,42231,45507,12386,12694
28,1450,3859,6698,7583,43830,45546,12066,11169
29,1436,3779,6682,7641,44992,47781,12465,11630
28,1746,4104,6702,7562,40178,47829,11935,11450
28,1433,3758,6763,7426,41580,42541,12579,15109
27,1442,4147,6892,7716,45994,42515,12250,12336
28,1437,3744,6775,7784,42551,45460,12234,12185
28,1431,3592,6400,7614,45615,42677,14317,12304
28,1436,4058,6800,7599,43002,45194,12747,11607
28,1435,3830,6714,7578,43017,41856,16078,11591
28,1446,3854,6784,7420,45858,43378,12632,14961
28,1760,4084,6583,7528,42239,45141,10865,12163
28,1438,3849,6857,7605,41078,42716,16317,11174
28,1449,4048,6892,7633,45114,42649,12069,11128
28,1434,3848,6839,7900,42964,46629,12309,12859
28,1452,3893,6269,7639,44736,42926,12746,12608
28,1450,4035,6850,7696,46969,42764,14261,11759
28,1439,3881,6669,7565,39595,49396,12505,11449
27,1439,3840,6828,7416,42331,42898,11660,10923
28,1743,4173,6119,7719,44728,42852,12728,11342
29,1434,3828,6837,7710,39767,49147,11954,15481
28,1453,3994,6728,7723,39761,43663,12898,11423
28,1434,3886,6835,7493,45001,42461,12490,11502
28,1444,3804,6760,7614,39280,46677,11936,12100
28,1435,4160,6213,7525,40209,42705,11764,11649
28,1454,3747,6788,7565,41447,43144,13425,12301
28,1435,3921,6754,7470,39408,46582,11707,12316
29,1779,4058,6788,7717,42285,42544,12007,12244
28,1426,3904,6830,7649,39884,48570,12801,13742
28,1442,3973,6733,7511,39919,47520,12590,12128
28,1424,3860,6832,7588,47706,47160,12480,13155
28,1442,3944,6371,7579,39931,49032,12118,13526
28,1424,4002,6796,7575,39614,44801,11922,12279
30,1439,3880,6759,7447,44335,47770,11538,12591
28,1442,3667,6795,7681,39596,50032,17429,12652
28,1763,4128,6056,7474,41037,47706,13191,15921
28,1443,3749,6938,7601,43720,47518,12518,10979
28,1436,4070,6182,7617,39642,48298,12497,11436
28,1462,3829,6859,7625,39526,43925,11541,15596
28,1428,3845,6231,7743,45165,43513,12859,11418
28,1455,4066,6686,7727,39180,50619,12747,11405
27,1429,3787,6816,7555,40018,42787,12376,11614
28,1431,3818,6748,7697,43467,42289,14337,12770
27,1749,4061,6088,7839,41228,45848,14490,12171
28,1443,3960,6718,7484,40232,46165,12326,11819
29,1462,4111,6701,7558,43580,49442,12298,11974
28,1429,3770,6922,7830,40994,47599,11758,13234
29,1446,3862,6787,7586,41300,42187,10915,11587
29,1437,4035,6902,7442,43610,49940,13578,12295
30,1429,3889,6859,7649,40211,42649,14601,11880
28,1429,3861,6748,7488,44724,42041,11407,11667
28,1763,4187,6145,7701,42742,44429,11139,15501
27,1464,3858,6926,7688,39892,42341,12584,11044
28,1443,4015,6672,7673,43407,42154,12090,11547
28,1432,3887,6686,7650,39859,47484,11891,11355
28,1433,3817,6731,7567,41662,42719,15649,11526
27,1428,4048,6782,7673,43984,42672,12958,13318
28,1423,3783,6796,7576,39839,45420,12568,12328
28,1433,3936,6759,7614,40165,43700,13153,11302
28,1747,4046,6091,7400,46228,43535,12608,11608
28,1449,3912,6886,7550,41188,48004,12251,11147
29,1456,4019,6740,7514,39284,42895,14913,11307
28,1421,3800,6787,7620,43154,42541,12403,12203
28,1429,3933,6780,7601,41358,46234,13176,11927
28,1453,3982,6729,7664,39816,43357,12629,11244
28,1440,3845,6775,7427,43729,43271,10274,11960
28,1430,3810,6724,7475,39326,46533,12859,17979
28,1753,4085,6097,7592,43072,43195,14634,11608
29,1434,3768,6730,7676,42854,47637,11986,11516
28,1448,3958,6442,7709,40725,42860,12629,11749
28,1433,3683,6889,7623,44817,44691,13302,12827
29,1432,3864,6815,7627,39189,45217,13327,11775
28,1436,4090,6703,7555,39168,42178,13203,11813
28,1440,3837,6800,7641,42297,42477,13117,11602
28,1428,3942,6835,7660,40076,51722,12651,11206
28,1757,3989,6095,7622,41687,43941,12775,11690
27,1433,3605,6779,7710,43901,43365,16097,11448
29,1437,4109,6738,7621,40059,46494,12702,11660
30,1429,3839,6599,7630,40035,44411,11687,11270
27,1437,3865,6471,7584,43975,42829,12526,11120
